age,job,marital,education,default,balance,housing,loan,contact,day_of_week,month,duration,campaign,pdays,previous,poutcome,y
45.0,3.0,2.0,3.0,1.0,2067.0,0.0,1.0,2.0,13.0,7.0,393.0,2.0,462.0,1.0,3.0,0.0
37.0,8.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,7.0,4.0,112.0,4.0,-1.0,0.0,0.0,1.0
28.0,7.0,2.0,1.0,1.0,0.0,1.0,0.0,2.0,31.0,6.0,11.0,21.0,-1.0,0.0,0.0,1.0
47.0,11.0,0.0,0.0,1.0,4822.0,0.0,1.0,0.0,21.0,4.0,154.0,5.0,-1.0,0.0,0.0,1.0
31.0,10.0,0.0,1.0,1.0,1173.0,0.0,1.0,2.0,14.0,6.0,444.0,3.0,-1.0,0.0,0.0,0.0
34.0,11.0,2.0,1.0,1.0,544.0,0.0,1.0,0.0,27.0,4.0,257.0,2.0,-1.0,0.0,0.0,1.0
44.0,3.0,0.0,3.0,1.0,4087.0,0.0,1.0,0.0,19.0,4.0,457.0,5.0,-1.0,0.0,0.0,1.0
27.0,3.0,2.0,3.0,1.0,3104.0,0.0,1.0,0.0,28.0,4.0,160.0,2.0,-1.0,0.0,0.0,1.0
63.0,7.0,0.0,1.0,1.0,180.0,1.0,1.0,2.0,15.0,6.0,390.0,2.0,182.0,5.0,3.0,0.0
63.0,4.0,0.0,2.0,1.0,333.0,1.0,1.0,1.0,1.0,9.0,321.0,1.0,-1.0,0.0,0.0,1.0
59.0,7.0,0.0,1.0,1.0,1376.0,1.0,0.0,0.0,9.0,4.0,61.0,4.0,-1.0,0.0,0.0,1.0
26.0,11.0,2.0,1.0,1.0,1114.0,1.0,1.0,2.0,9.0,1.0,44.0,2.0,-1.0,0.0,0.0,1.0
31.0,3.0,2.0,3.0,1.0,2384.0,0.0,1.0,2.0,14.0,3.0,608.0,2.0,-1.0,0.0,0.0,1.0
29.0,10.0,2.0,1.0,1.0,1856.0,0.0,0.0,2.0,18.0,4.0,134.0,1.0,-1.0,0.0,0.0,1.0
49.0,3.0,1.0,3.0,1.0,178.0,1.0,1.0,2.0,6.0,7.0,174.0,2.0,-1.0,0.0,0.0,1.0
40.0,2.0,0.0,1.0,1.0,1077.0,0.0,0.0,2.0,17.0,10.0,148.0,2.0,-1.0,0.0,0.0,1.0
55.0,5.0,1.0,1.0,1.0,538.0,0.0,1.0,2.0,7.0,7.0,353.0,2.0,-1.0,0.0,0.0,0.0
43.0,3.0,1.0,3.0,1.0,388.0,0.0,1.0,0.0,8.0,4.0,2087.0,2.0,-1.0,0.0,0.0,0.0
29.0,10.0,2.0,3.0,1.0,615.0,0.0,1.0,2.0,18.0,4.0,373.0,1.0,-1.0,0.0,0.0,0.0
47.0,7.0,0.0,1.0,1.0,1230.0,0.0,1.0,2.0,30.0,3.0,412.0,1.0,169.0,1.0,3.0,0.0
41.0,5.0,2.0,2.0,1.0,7264.0,1.0,0.0,0.0,1.0,6.0,125.0,3.0,-1.0,0.0,0.0,1.0
24.0,6.0,2.0,1.0,1.0,1250.0,1.0,1.0,2.0,25.0,2.0,411.0,2.0,-1.0,0.0,0.0,0.0
47.0,7.0,0.0,2.0,1.0,2749.0,0.0,1.0,2.0,30.0,3.0,774.0,2.0,164.0,1.0,2.0,0.0
38.0,3.0,0.0,3.0,1.0,536.0,0.0,1.0,2.0,22.0,6.0,248.0,1.0,-1.0,0.0,0.0,0.0
33.0,3.0,0.0,3.0,1.0,1195.0,0.0,1.0,1.0,13.0,4.0,355.0,4.0,-1.0,0.0,0.0,1.0
54.0,4.0,2.0,1.0,1.0,1213.0,1.0,1.0,2.0,12.0,10.0,241.0,1.0,-1.0,0.0,0.0,0.0
47.0,0.0,0.0,1.0,1.0,1210.0,1.0,1.0,2.0,26.0,9.0,604.0,1.0,91.0,4.0,2.0,0.0
46.0,7.0,1.0,1.0,1.0,1074.0,0.0,1.0,2.0,14.0,4.0,277.0,2.0,-1.0,0.0,0.0,1.0
51.0,7.0,0.0,2.0,1.0,216.0,0.0,1.0,2.0,17.0,3.0,666.0,3.0,274.0,3.0,2.0,1.0
49.0,3.0,0.0,3.0,1.0,1311.0,0.0,1.0,2.0,8.0,4.0,813.0,1.0,-1.0,0.0,0.0,0.0
53.0,0.0,0.0,1.0,1.0,53.0,0.0,1.0,2.0,18.0,4.0,387.0,1.0,-1.0,0.0,0.0,0.0
37.0,10.0,2.0,1.0,1.0,-59.0,0.0,1.0,2.0,22.0,6.0,70.0,1.0,-1.0,0.0,0.0,1.0
31.0,3.0,0.0,3.0,1.0,459.0,1.0,1.0,2.0,28.0,7.0,13.0,14.0,-1.0,0.0,0.0,1.0
49.0,7.0,0.0,1.0,1.0,1127.0,0.0,0.0,2.0,17.0,3.0,162.0,2.0,281.0,1.0,2.0,1.0
44.0,3.0,2.0,3.0,1.0,709.0,0.0,1.0,2.0,19.0,10.0,54.0,1.0,-1.0,0.0,0.0,1.0
48.0,5.0,0.0,3.0,0.0,-392.0,1.0,1.0,2.0,31.0,6.0,725.0,4.0,-1.0,0.0,0.0,0.0
31.0,5.0,1.0,1.0,1.0,290.0,0.0,1.0,2.0,13.0,3.0,230.0,1.0,-1.0,0.0,0.0,1.0
41.0,10.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,29.0,7.0,141.0,2.0,-1.0,0.0,0.0,1.0
24.0,6.0,2.0,1.0,1.0,493.0,0.0,1.0,2.0,13.0,4.0,85.0,4.0,358.0,1.0,1.0,1.0
53.0,0.0,1.0,1.0,1.0,592.0,0.0,1.0,0.0,13.0,4.0,151.0,1.0,-1.0,0.0,0.0,1.0
32.0,7.0,2.0,1.0,1.0,1036.0,0.0,0.0,0.0,30.0,4.0,62.0,2.0,-1.0,0.0,0.0,1.0
59.0,10.0,1.0,1.0,1.0,2595.0,0.0,1.0,2.0,29.0,7.0,398.0,2.0,-1.0,0.0,0.0,1.0
31.0,10.0,2.0,3.0,1.0,279.0,0.0,1.0,0.0,13.0,4.0,198.0,1.0,-1.0,0.0,0.0,1.0
53.0,3.0,1.0,3.0,1.0,2679.0,1.0,1.0,2.0,20.0,10.0,295.0,3.0,-1.0,0.0,0.0,0.0
31.0,11.0,2.0,1.0,1.0,671.0,0.0,1.0,0.0,7.0,4.0,193.0,3.0,-1.0,0.0,0.0,1.0
61.0,9.0,0.0,2.0,1.0,296.0,0.0,0.0,0.0,3.0,5.0,323.0,2.0,-1.0,0.0,0.0,1.0
33.0,3.0,2.0,3.0,1.0,2360.0,0.0,1.0,2.0,20.0,10.0,268.0,1.0,-1.0,0.0,0.0,1.0
25.0,0.0,2.0,3.0,1.0,760.0,0.0,1.0,2.0,27.0,4.0,223.0,3.0,89.0,2.0,2.0,0.0
46.0,0.0,0.0,1.0,1.0,660.0,1.0,1.0,2.0,6.0,7.0,740.0,2.0,-1.0,0.0,0.0,0.0
71.0,9.0,0.0,2.0,1.0,2600.0,1.0,1.0,2.0,7.0,7.0,212.0,1.0,-1.0,0.0,0.0,0.0
35.0,0.0,0.0,1.0,1.0,3854.0,0.0,1.0,2.0,5.0,4.0,131.0,1.0,-1.0,0.0,0.0,1.0
38.0,0.0,0.0,1.0,1.0,47.0,0.0,0.0,2.0,31.0,6.0,50.0,11.0,-1.0,0.0,0.0,1.0
49.0,3.0,0.0,1.0,1.0,1623.0,0.0,1.0,2.0,19.0,10.0,1081.0,2.0,-1.0,0.0,0.0,0.0
38.0,11.0,1.0,1.0,1.0,446.0,0.0,1.0,0.0,18.0,5.0,373.0,4.0,-1.0,0.0,0.0,1.0
25.0,6.0,2.0,1.0,1.0,125.0,1.0,1.0,2.0,9.0,1.0,215.0,1.0,92.0,2.0,3.0,0.0
42.0,7.0,0.0,1.0,1.0,273.0,1.0,1.0,0.0,12.0,5.0,315.0,1.0,-1.0,0.0,0.0,1.0
31.0,11.0,2.0,1.0,1.0,-475.0,0.0,1.0,1.0,12.0,4.0,232.0,3.0,-1.0,0.0,0.0,1.0
58.0,9.0,0.0,0.0,1.0,9004.0,1.0,1.0,2.0,21.0,6.0,891.0,4.0,-1.0,0.0,0.0,0.0
47.0,5.0,0.0,0.0,1.0,1481.0,0.0,1.0,2.0,6.0,4.0,64.0,2.0,364.0,3.0,2.0,1.0
67.0,9.0,0.0,1.0,1.0,2048.0,1.0,1.0,2.0,16.0,8.0,452.0,5.0,195.0,4.0,1.0,0.0
52.0,10.0,0.0,1.0,1.0,851.0,1.0,1.0,0.0,17.0,5.0,87.0,2.0,-1.0,0.0,0.0,1.0
34.0,3.0,2.0,3.0,1.0,9827.0,0.0,1.0,2.0,13.0,7.0,871.0,4.0,-1.0,0.0,0.0,0.0
27.0,7.0,0.0,1.0,1.0,-59.0,1.0,0.0,2.0,8.0,6.0,154.0,3.0,-1.0,0.0,0.0,1.0
54.0,3.0,0.0,3.0,1.0,2819.0,1.0,1.0,2.0,7.0,7.0,123.0,3.0,-1.0,0.0,0.0,1.0
33.0,3.0,0.0,3.0,1.0,455.0,0.0,0.0,0.0,29.0,4.0,122.0,10.0,-1.0,0.0,0.0,1.0
52.0,3.0,2.0,3.0,1.0,4.0,1.0,0.0,2.0,28.0,6.0,30.0,9.0,-1.0,0.0,0.0,1.0
49.0,3.0,1.0,3.0,1.0,300.0,1.0,1.0,2.0,21.0,6.0,316.0,1.0,-1.0,0.0,0.0,0.0
26.0,0.0,2.0,3.0,1.0,313.0,1.0,0.0,2.0,2.0,5.0,199.0,1.0,96.0,2.0,3.0,0.0
30.0,3.0,2.0,3.0,1.0,277.0,0.0,1.0,2.0,8.0,4.0,166.0,1.0,42.0,1.0,1.0,1.0
40.0,3.0,1.0,3.0,1.0,205.0,1.0,1.0,2.0,25.0,6.0,357.0,1.0,-1.0,0.0,0.0,1.0
36.0,5.0,0.0,1.0,1.0,2971.0,1.0,1.0,2.0,12.0,10.0,247.0,1.0,97.0,8.0,2.0,0.0
53.0,11.0,0.0,2.0,1.0,8918.0,0.0,1.0,1.0,23.0,6.0,173.0,2.0,-1.0,0.0,0.0,1.0
50.0,3.0,1.0,3.0,1.0,60.0,1.0,1.0,2.0,19.0,7.0,255.0,2.0,-1.0,0.0,0.0,1.0
26.0,3.0,2.0,3.0,1.0,114.0,0.0,1.0,2.0,7.0,4.0,457.0,1.0,-1.0,0.0,0.0,0.0
31.0,0.0,0.0,1.0,1.0,54.0,0.0,1.0,2.0,21.0,10.0,226.0,1.0,-1.0,0.0,0.0,1.0
41.0,5.0,0.0,2.0,1.0,0.0,1.0,1.0,2.0,3.0,6.0,438.0,2.0,389.0,1.0,1.0,0.0
33.0,10.0,0.0,1.0,1.0,264.0,1.0,1.0,2.0,28.0,7.0,180.0,4.0,-1.0,0.0,0.0,1.0
33.0,6.0,0.0,1.0,1.0,1536.0,1.0,1.0,2.0,6.0,7.0,258.0,2.0,178.0,4.0,3.0,0.0
42.0,3.0,1.0,0.0,1.0,7702.0,1.0,1.0,2.0,16.0,1.0,138.0,2.0,-1.0,0.0,0.0,0.0
33.0,0.0,0.0,1.0,1.0,1077.0,0.0,1.0,2.0,18.0,4.0,432.0,3.0,374.0,3.0,1.0,1.0
34.0,5.0,0.0,1.0,1.0,1368.0,0.0,1.0,2.0,18.0,10.0,252.0,2.0,-1.0,0.0,0.0,1.0
41.0,7.0,0.0,1.0,1.0,849.0,0.0,0.0,2.0,12.0,4.0,100.0,4.0,-1.0,0.0,0.0,1.0
31.0,11.0,0.0,1.0,1.0,418.0,0.0,0.0,2.0,9.0,6.0,219.0,1.0,-1.0,0.0,0.0,1.0
31.0,11.0,0.0,1.0,1.0,1783.0,0.0,0.0,2.0,6.0,4.0,219.0,1.0,-1.0,0.0,0.0,1.0
39.0,0.0,2.0,1.0,1.0,2749.0,0.0,1.0,2.0,19.0,10.0,128.0,1.0,-1.0,0.0,0.0,1.0
51.0,3.0,0.0,3.0,1.0,0.0,0.0,0.0,2.0,19.0,7.0,263.0,1.0,84.0,1.0,1.0,1.0
46.0,8.0,2.0,1.0,1.0,526.0,1.0,1.0,2.0,30.0,3.0,523.0,1.0,87.0,2.0,1.0,0.0
33.0,11.0,0.0,1.0,1.0,114.0,1.0,0.0,0.0,3.0,6.0,676.0,1.0,-1.0,0.0,0.0,0.0
38.0,2.0,1.0,1.0,1.0,189.0,0.0,0.0,2.0,21.0,6.0,105.0,2.0,-1.0,0.0,0.0,1.0
26.0,11.0,2.0,1.0,1.0,901.0,0.0,1.0,0.0,26.0,4.0,764.0,2.0,-1.0,0.0,0.0,0.0
54.0,0.0,1.0,1.0,1.0,1693.0,1.0,1.0,2.0,30.0,3.0,1277.0,1.0,87.0,2.0,1.0,0.0
54.0,3.0,1.0,3.0,1.0,7010.0,1.0,1.0,2.0,11.0,2.0,275.0,2.0,-1.0,0.0,0.0,1.0
31.0,1.0,0.0,1.0,1.0,3.0,1.0,1.0,2.0,20.0,6.0,91.0,2.0,-1.0,0.0,0.0,1.0
33.0,3.0,2.0,3.0,1.0,0.0,1.0,1.0,2.0,27.0,7.0,191.0,4.0,-1.0,0.0,0.0,1.0
27.0,7.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,17.0,6.0,444.0,6.0,-1.0,0.0,0.0,1.0
26.0,3.0,2.0,3.0,1.0,1438.0,1.0,1.0,2.0,27.0,3.0,321.0,1.0,449.0,1.0,1.0,0.0
63.0,10.0,0.0,1.0,1.0,973.0,1.0,1.0,2.0,25.0,1.0,318.0,1.0,388.0,1.0,3.0,0.0
45.0,6.0,2.0,0.0,1.0,1527.0,1.0,1.0,2.0,8.0,2.0,132.0,1.0,-1.0,0.0,0.0,0.0
33.0,5.0,0.0,1.0,1.0,5809.0,0.0,1.0,2.0,22.0,7.0,219.0,4.0,-1.0,0.0,0.0,1.0
52.0,7.0,0.0,1.0,1.0,1027.0,1.0,1.0,2.0,23.0,6.0,59.0,1.0,-1.0,0.0,0.0,1.0
39.0,10.0,2.0,0.0,1.0,75.0,1.0,1.0,0.0,6.0,5.0,26.0,1.0,-1.0,0.0,0.0,1.0
65.0,0.0,0.0,1.0,1.0,952.0,1.0,1.0,2.0,6.0,8.0,255.0,1.0,96.0,1.0,3.0,0.0
33.0,10.0,0.0,1.0,1.0,346.0,0.0,0.0,2.0,24.0,6.0,379.0,1.0,-1.0,0.0,0.0,1.0
42.0,4.0,0.0,2.0,0.0,16.0,1.0,1.0,0.0,11.0,5.0,79.0,1.0,-1.0,0.0,0.0,1.0
26.0,7.0,0.0,1.0,1.0,246.0,0.0,1.0,0.0,16.0,4.0,1143.0,3.0,-1.0,0.0,0.0,0.0
80.0,9.0,0.0,1.0,1.0,173.0,1.0,1.0,2.0,2.0,7.0,87.0,3.0,-1.0,0.0,0.0,1.0
32.0,7.0,0.0,1.0,1.0,889.0,0.0,1.0,2.0,3.0,5.0,1076.0,2.0,85.0,3.0,1.0,0.0
31.0,1.0,0.0,3.0,1.0,526.0,1.0,1.0,2.0,26.0,7.0,130.0,13.0,-1.0,0.0,0.0,1.0
40.0,10.0,0.0,3.0,1.0,1034.0,0.0,1.0,2.0,18.0,4.0,368.0,2.0,-1.0,0.0,0.0,1.0
35.0,10.0,0.0,3.0,1.0,6.0,0.0,1.0,2.0,18.0,10.0,47.0,1.0,-1.0,0.0,0.0,1.0
41.0,7.0,1.0,1.0,1.0,3.0,0.0,1.0,2.0,31.0,6.0,228.0,4.0,-1.0,0.0,0.0,1.0
58.0,9.0,0.0,2.0,1.0,1980.0,1.0,1.0,2.0,5.0,5.0,255.0,1.0,-1.0,0.0,0.0,0.0
34.0,10.0,0.0,1.0,1.0,260.0,0.0,1.0,2.0,17.0,3.0,20.0,2.0,238.0,2.0,2.0,1.0
63.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,31.0,7.0,253.0,5.0,-1.0,0.0,0.0,0.0
48.0,7.0,0.0,2.0,1.0,456.0,0.0,0.0,0.0,19.0,4.0,289.0,1.0,-1.0,0.0,0.0,1.0
31.0,10.0,1.0,1.0,1.0,10787.0,0.0,1.0,0.0,4.0,5.0,135.0,2.0,-1.0,0.0,0.0,1.0
26.0,3.0,2.0,3.0,1.0,1720.0,1.0,1.0,2.0,3.0,1.0,383.0,1.0,-1.0,0.0,0.0,1.0
64.0,9.0,1.0,2.0,1.0,109.0,1.0,1.0,2.0,23.0,5.0,706.0,1.0,225.0,2.0,3.0,0.0
40.0,10.0,0.0,1.0,1.0,-28.0,0.0,0.0,0.0,30.0,4.0,289.0,2.0,-1.0,0.0,0.0,1.0
55.0,10.0,0.0,1.0,1.0,6958.0,0.0,0.0,0.0,13.0,4.0,178.0,2.0,-1.0,0.0,0.0,1.0
38.0,0.0,0.0,2.0,1.0,1487.0,1.0,1.0,0.0,9.0,5.0,332.0,2.0,-1.0,0.0,0.0,1.0
45.0,3.0,1.0,3.0,1.0,854.0,1.0,0.0,2.0,8.0,6.0,730.0,1.0,-1.0,0.0,0.0,0.0
44.0,3.0,0.0,3.0,1.0,1791.0,1.0,1.0,2.0,11.0,1.0,71.0,1.0,190.0,1.0,3.0,0.0
32.0,7.0,2.0,2.0,1.0,611.0,0.0,1.0,0.0,8.0,4.0,541.0,3.0,-1.0,0.0,0.0,0.0
35.0,10.0,0.0,1.0,1.0,2201.0,1.0,1.0,1.0,12.0,3.0,350.0,1.0,-1.0,0.0,0.0,0.0
32.0,0.0,2.0,1.0,1.0,555.0,0.0,1.0,2.0,9.0,8.0,344.0,1.0,-1.0,0.0,0.0,0.0
46.0,10.0,0.0,1.0,1.0,792.0,1.0,1.0,0.0,5.0,5.0,170.0,2.0,-1.0,0.0,0.0,1.0
72.0,9.0,0.0,2.0,1.0,2304.0,1.0,1.0,1.0,5.0,4.0,510.0,4.0,-1.0,0.0,0.0,0.0
42.0,10.0,0.0,3.0,1.0,1189.0,1.0,1.0,0.0,5.0,5.0,323.0,3.0,-1.0,0.0,0.0,1.0
38.0,8.0,2.0,3.0,1.0,605.0,1.0,1.0,1.0,18.0,5.0,1603.0,10.0,-1.0,0.0,0.0,0.0
37.0,7.0,2.0,1.0,1.0,5024.0,1.0,0.0,2.0,25.0,6.0,661.0,4.0,-1.0,0.0,0.0,0.0
35.0,0.0,2.0,3.0,1.0,777.0,1.0,0.0,2.0,28.0,4.0,85.0,1.0,-1.0,0.0,0.0,1.0
29.0,10.0,2.0,1.0,1.0,5763.0,1.0,0.0,2.0,5.0,5.0,271.0,2.0,92.0,2.0,3.0,1.0
40.0,3.0,0.0,1.0,1.0,4025.0,0.0,1.0,2.0,15.0,6.0,107.0,4.0,-1.0,0.0,0.0,1.0
32.0,11.0,0.0,1.0,1.0,201.0,0.0,1.0,0.0,18.0,5.0,110.0,2.0,-1.0,0.0,0.0,1.0
48.0,5.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,20.0,5.0,139.0,1.0,-1.0,0.0,0.0,1.0
32.0,11.0,2.0,1.0,1.0,2881.0,1.0,1.0,2.0,2.0,6.0,356.0,1.0,-1.0,0.0,0.0,0.0
28.0,7.0,2.0,1.0,1.0,-193.0,1.0,1.0,2.0,18.0,6.0,580.0,7.0,-1.0,0.0,0.0,1.0
54.0,3.0,0.0,2.0,1.0,2587.0,1.0,1.0,2.0,2.0,5.0,236.0,2.0,-1.0,0.0,0.0,0.0
30.0,0.0,0.0,1.0,1.0,39.0,0.0,1.0,2.0,28.0,6.0,101.0,3.0,-1.0,0.0,0.0,1.0
34.0,11.0,0.0,1.0,1.0,1076.0,1.0,1.0,2.0,12.0,4.0,152.0,1.0,182.0,6.0,3.0,0.0
40.0,7.0,0.0,1.0,1.0,280.0,0.0,1.0,2.0,8.0,4.0,435.0,2.0,340.0,3.0,2.0,1.0
51.0,5.0,0.0,0.0,1.0,606.0,0.0,1.0,0.0,28.0,4.0,560.0,9.0,-1.0,0.0,0.0,0.0
57.0,11.0,0.0,2.0,1.0,443.0,1.0,1.0,1.0,17.0,6.0,167.0,1.0,-1.0,0.0,0.0,1.0
32.0,10.0,0.0,1.0,1.0,367.0,0.0,1.0,2.0,11.0,4.0,214.0,2.0,276.0,3.0,2.0,1.0
43.0,10.0,1.0,3.0,1.0,101.0,1.0,1.0,2.0,19.0,7.0,173.0,3.0,-1.0,0.0,0.0,1.0
31.0,10.0,2.0,1.0,1.0,628.0,0.0,1.0,0.0,12.0,4.0,1083.0,2.0,-1.0,0.0,0.0,1.0
37.0,10.0,0.0,1.0,1.0,95.0,1.0,1.0,2.0,6.0,1.0,454.0,3.0,-1.0,0.0,0.0,1.0
29.0,0.0,2.0,1.0,1.0,3794.0,1.0,1.0,2.0,30.0,3.0,249.0,1.0,-1.0,0.0,0.0,1.0
57.0,4.0,0.0,2.0,1.0,2234.0,1.0,1.0,0.0,11.0,5.0,201.0,5.0,-1.0,0.0,0.0,1.0
36.0,5.0,0.0,3.0,1.0,2700.0,1.0,1.0,2.0,4.0,1.0,99.0,3.0,-1.0,0.0,0.0,1.0
55.0,0.0,0.0,3.0,1.0,46.0,1.0,1.0,2.0,29.0,7.0,59.0,4.0,-1.0,0.0,0.0,1.0
35.0,3.0,0.0,3.0,1.0,109.0,1.0,0.0,2.0,21.0,7.0,257.0,2.0,-1.0,0.0,0.0,1.0
40.0,7.0,0.0,1.0,1.0,475.0,0.0,1.0,0.0,5.0,4.0,332.0,2.0,-1.0,0.0,0.0,1.0
27.0,7.0,2.0,1.0,1.0,484.0,0.0,1.0,2.0,15.0,3.0,309.0,2.0,-1.0,0.0,0.0,1.0
39.0,2.0,0.0,2.0,1.0,7005.0,0.0,1.0,2.0,28.0,6.0,429.0,2.0,184.0,3.0,3.0,0.0
30.0,2.0,2.0,3.0,1.0,1159.0,1.0,1.0,1.0,5.0,5.0,366.0,1.0,-1.0,0.0,0.0,0.0
51.0,10.0,2.0,3.0,1.0,11222.0,0.0,1.0,2.0,21.0,10.0,126.0,2.0,171.0,7.0,2.0,1.0
49.0,3.0,0.0,3.0,1.0,3842.0,1.0,1.0,2.0,5.0,3.0,163.0,1.0,186.0,3.0,2.0,1.0
26.0,6.0,2.0,3.0,1.0,5169.0,0.0,1.0,2.0,25.0,4.0,397.0,1.0,35.0,2.0,2.0,0.0
86.0,9.0,0.0,2.0,1.0,1255.0,1.0,1.0,1.0,14.0,6.0,247.0,1.0,180.0,3.0,3.0,0.0
78.0,9.0,1.0,1.0,1.0,631.0,1.0,1.0,1.0,11.0,7.0,95.0,1.0,-1.0,0.0,0.0,1.0
44.0,7.0,2.0,1.0,1.0,0.0,1.0,1.0,2.0,20.0,3.0,133.0,1.0,-1.0,0.0,0.0,0.0
51.0,3.0,2.0,3.0,1.0,297.0,0.0,1.0,2.0,15.0,4.0,415.0,4.0,375.0,1.0,2.0,0.0
55.0,3.0,0.0,3.0,1.0,568.0,1.0,1.0,2.0,12.0,7.0,940.0,10.0,-1.0,0.0,0.0,0.0
39.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,2.0,11.0,4.0,62.0,1.0,-1.0,0.0,0.0,1.0
32.0,0.0,2.0,1.0,1.0,223.0,0.0,0.0,0.0,27.0,4.0,236.0,4.0,-1.0,0.0,0.0,1.0
48.0,10.0,0.0,1.0,1.0,23495.0,1.0,1.0,2.0,22.0,7.0,63.0,8.0,-1.0,0.0,0.0,1.0
60.0,0.0,0.0,1.0,1.0,12980.0,1.0,1.0,2.0,5.0,2.0,115.0,1.0,-1.0,0.0,0.0,0.0
38.0,10.0,0.0,1.0,1.0,1478.0,1.0,1.0,2.0,12.0,7.0,926.0,4.0,-1.0,0.0,0.0,0.0
33.0,3.0,0.0,3.0,1.0,296.0,1.0,1.0,2.0,16.0,6.0,90.0,2.0,-1.0,0.0,0.0,1.0
72.0,9.0,0.0,2.0,1.0,0.0,1.0,1.0,2.0,29.0,11.0,215.0,2.0,-1.0,0.0,0.0,1.0
90.0,9.0,1.0,2.0,1.0,712.0,1.0,1.0,1.0,3.0,2.0,557.0,1.0,-1.0,0.0,0.0,0.0
38.0,8.0,1.0,1.0,1.0,2674.0,0.0,1.0,0.0,19.0,5.0,163.0,2.0,-1.0,0.0,0.0,1.0
26.0,7.0,2.0,1.0,1.0,5005.0,1.0,0.0,2.0,3.0,3.0,117.0,1.0,-1.0,0.0,0.0,0.0
58.0,3.0,0.0,3.0,1.0,1384.0,0.0,1.0,2.0,27.0,2.0,342.0,1.0,-1.0,0.0,0.0,0.0
38.0,7.0,2.0,2.0,1.0,0.0,0.0,1.0,2.0,7.0,4.0,350.0,2.0,-1.0,0.0,0.0,1.0
52.0,7.0,0.0,2.0,1.0,1624.0,1.0,1.0,0.0,20.0,5.0,114.0,3.0,-1.0,0.0,0.0,1.0
30.0,10.0,2.0,3.0,1.0,53.0,1.0,1.0,2.0,29.0,3.0,375.0,1.0,-1.0,0.0,0.0,0.0
33.0,10.0,2.0,3.0,1.0,34.0,1.0,1.0,2.0,28.0,7.0,13.0,30.0,-1.0,0.0,0.0,1.0
60.0,8.0,0.0,2.0,1.0,46.0,0.0,1.0,0.0,6.0,4.0,202.0,4.0,-1.0,0.0,0.0,1.0
30.0,7.0,0.0,1.0,1.0,1131.0,0.0,0.0,2.0,18.0,10.0,189.0,1.0,144.0,5.0,2.0,1.0
37.0,11.0,2.0,1.0,1.0,934.0,0.0,1.0,0.0,16.0,4.0,242.0,3.0,-1.0,0.0,0.0,1.0
29.0,10.0,0.0,1.0,1.0,273.0,1.0,1.0,2.0,4.0,1.0,2775.0,2.0,-1.0,0.0,0.0,0.0
31.0,3.0,2.0,3.0,1.0,-160.0,0.0,1.0,0.0,28.0,4.0,202.0,2.0,-1.0,0.0,0.0,1.0
48.0,3.0,0.0,3.0,1.0,5320.0,0.0,1.0,0.0,20.0,5.0,792.0,1.0,-1.0,0.0,0.0,0.0
53.0,11.0,1.0,2.0,1.0,3107.0,1.0,1.0,0.0,5.0,5.0,152.0,1.0,-1.0,0.0,0.0,1.0
54.0,9.0,1.0,3.0,1.0,0.0,1.0,1.0,0.0,13.0,4.0,618.0,1.0,-1.0,0.0,0.0,0.0
36.0,3.0,1.0,3.0,0.0,36.0,1.0,1.0,2.0,6.0,7.0,836.0,4.0,-1.0,0.0,0.0,0.0
51.0,10.0,0.0,1.0,1.0,2937.0,1.0,1.0,1.0,21.0,10.0,30.0,3.0,-1.0,0.0,0.0,1.0
54.0,3.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,19.0,10.0,106.0,1.0,-1.0,0.0,0.0,1.0
53.0,11.0,0.0,0.0,1.0,257.0,0.0,1.0,0.0,5.0,4.0,209.0,2.0,-1.0,0.0,0.0,1.0
47.0,3.0,0.0,2.0,1.0,4151.0,0.0,1.0,0.0,14.0,4.0,114.0,1.0,-1.0,0.0,0.0,1.0
33.0,10.0,2.0,1.0,1.0,3499.0,0.0,1.0,2.0,11.0,4.0,143.0,3.0,356.0,1.0,1.0,1.0
45.0,10.0,0.0,1.0,1.0,2403.0,1.0,1.0,2.0,21.0,10.0,207.0,1.0,-1.0,0.0,0.0,1.0
36.0,0.0,2.0,1.0,1.0,191.0,0.0,1.0,2.0,25.0,6.0,18.0,7.0,-1.0,0.0,0.0,1.0
35.0,7.0,0.0,1.0,1.0,120.0,0.0,1.0,0.0,28.0,4.0,245.0,2.0,-1.0,0.0,0.0,1.0
38.0,7.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,21.0,9.0,576.0,1.0,183.0,4.0,3.0,0.0
38.0,4.0,2.0,2.0,1.0,199.0,0.0,1.0,2.0,12.0,4.0,1203.0,1.0,306.0,1.0,2.0,0.0
46.0,10.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,26.0,4.0,200.0,3.0,-1.0,0.0,0.0,1.0
57.0,0.0,2.0,1.0,1.0,2223.0,1.0,1.0,2.0,12.0,7.0,1064.0,1.0,-1.0,0.0,0.0,0.0
